# TF Coordinate Frame ID: camera_rgb_optical_frame(data: camera_rgb_optical_frame)
1493986659.070167 -0.156601 1.087530 -0.426143 0.048612 0.908023 -0.397862 0.121811
1493986659.236178 -0.152549 1.070317 -0.432865 0.053249 0.909431 -0.406068 0.072168
1493986659.336187 -0.153740 1.068342 -0.435537 0.053194 0.910546 -0.407606 0.043976
1493986659.370167 -0.154398 1.066521 -0.437388 0.053088 0.910692 -0.408262 0.033817
1493986659.436177 -0.157772 1.067883 -0.439706 0.053190 0.910212 -0.410511 0.012854
1493986659.636168 -0.170753 1.055126 -0.449235 0.055030 0.910515 -0.407582 -0.042561
1493986659.670174 -0.175335 1.053562 -0.450596 0.054923 0.910751 -0.406300 -0.049354
1493986659.736167 -0.179781 1.056473 -0.452173 0.054043 0.909692 -0.406153 -0.067668
1493986659.936187 -0.197902 1.049225 -0.452472 0.054525 0.905523 -0.403686 -0.118710
1493986659.970166 -0.203360 1.048474 -0.453334 0.054026 0.905231 -0.402024 -0.126553
1493986660.002188 -0.209130 1.048972 -0.452841 0.057265 0.906204 -0.398555 -0.129110
1493986660.102189 -0.223691 1.054135 -0.451812 0.052763 0.901104 -0.400219 -0.158280
1493986660.202189 -0.225408 1.050533 -0.454642 0.052357 0.896878 -0.397979 -0.185692
1493986660.436186 -0.258026 1.046436 -0.451115 0.050086 0.883024 -0.393892 -0.250218
1493986660.536186 -0.259300 1.054052 -0.447498 0.050973 0.874520 -0.391589 -0.281557
1493986660.636168 -0.282489 1.052059 -0.442332 0.051433 0.867789 -0.384940 -0.310030
1493986660.670166 -0.286917 1.052232 -0.441586 0.050355 0.865018 -0.383352 -0.319765
1493986660.736169 -0.292009 1.058604 -0.440416 0.047033 0.859005 -0.383554 -0.335834
1493986660.902170 -0.299642 1.052737 -0.440699 0.043987 0.842364 -0.377883 -0.381698
1493986661.004185 -0.313270 1.052980 -0.438619 0.046336 0.828490 -0.374528 -0.413746
1493986661.036176 -0.318024 1.050476 -0.437500 0.046679 0.823814 -0.374214 -0.423221
1493986661.104170 -0.319844 1.051279 -0.434482 0.047470 0.815447 -0.371805 -0.441082
1493986661.304166 -0.337686 1.052884 -0.433505 0.047636 0.791334 -0.363735 -0.489100
1493986661.336189 -0.339348 1.050638 -0.433932 0.046951 0.787440 -0.363176 -0.495820
1493986661.404185 -0.343116 1.050140 -0.434306 -0.045296 -0.779443 0.361492 0.509648
1493986661.570171 -0.371486 1.045953 -0.430601 -0.044289 -0.756733 0.351567 0.549358
1493986661.704185 -0.387839 1.045059 -0.422675 -0.044429 -0.739959 0.341693 0.577696
1493986661.770169 -0.391583 1.048189 -0.420599 -0.042234 -0.730128 0.338600 0.592013
1493986661.870186 -0.407093 1.048622 -0.419635 -0.040476 -0.710221 0.332602 0.619131
1493986661.904186 -0.411461 1.052989 -0.419443 -0.038962 -0.702376 0.332936 0.627936
1493986661.936202 -0.426205 1.045167 -0.421263 -0.037403 -0.693949 0.334326 0.636602
1493986662.036211 -0.441140 1.038358 -0.406788 -0.036140 -0.676827 0.330642 0.656715
1493986662.136171 -0.451756 1.048357 -0.398908 -0.035183 -0.659784 0.321232 0.678422
1493986662.336188 -0.490758 1.047459 -0.368512 -0.042093 -0.615665 0.300561 0.727219
1493986662.436170 -0.499701 1.083716 -0.367026 -0.045321 -0.591312 0.290273 0.751025
1493986662.536170 -0.506860 1.123831 -0.355586 -0.041756 -0.565418 0.285676 0.772624
1493986662.570175 -0.510145 1.123546 -0.354748 -0.040827 -0.555663 0.283948 0.780350
1493986662.636176 -0.514023 1.140798 -0.342235 -0.031353 -0.540224 0.281293 0.792496
1493986662.836169 -0.545033 1.124741 -0.321938 -0.020721 -0.492608 0.264660 0.828772
1493986662.870188 -0.547205 1.123742 -0.321344 -0.017101 -0.483867 0.261655 0.834935
1493986662.936181 -0.555194 1.100405 -0.313050 -0.013738 -0.467510 0.252539 0.847036
1493986663.104187 -0.563263 1.100970 -0.265040 -0.002468 -0.437810 0.225074 0.870436
1493986663.136189 -0.564319 1.098018 -0.268300 0.000022 -0.425344 0.219601 0.877985
1493986663.204173 -0.584707 1.109765 -0.275205 0.001547 -0.409783 0.208089 0.888130
1493986663.370205 -0.558602 1.134769 -0.205162 0.010059 -0.381115 0.186374 0.905492
1493986663.504170 -0.550028 1.133256 -0.169563 0.004641 -0.349506 0.172920 0.920827
1493986663.604168 -0.520627 1.155894 -0.137592 -0.002951 -0.323151 0.165625 0.931737
1493986663.670178 -0.504955 1.153678 -0.114426 -0.008983 -0.311739 0.156288 0.937183
1493986663.704168 -0.494248 1.165424 -0.102033 -0.010435 -0.305594 0.150938 0.940065
1493986663.770169 -0.494347 1.154997 -0.108353 -0.017078 -0.291204 0.137530 0.946570
1493986663.970169 -0.437052 1.217699 -0.032176 -0.015066 -0.230421 0.119835 0.965567
1493986664.004168 -0.433385 1.215159 -0.033494 -0.013020 -0.217888 0.119238 0.968575
1493986664.070189 -0.476526 1.197786 -0.008858 -0.008942 -0.193565 0.121297 0.973519
1493986664.170172 -0.446182 1.203905 0.003721 0.008174 -0.179248 0.128045 0.975401
1493986664.336182 -0.447779 1.179136 0.016815 0.029687 -0.160918 0.122375 0.978902
1493986664.370189 -0.449153 1.177649 0.007286 0.032746 -0.154049 0.121692 0.979994
1493986664.436223 -0.451014 1.173810 -0.000678 0.029150 -0.139292 0.119138 0.982626
1493986664.636181 -0.440300 1.166699 -0.004855 0.019314 -0.104427 0.107025 0.988568
1493986664.770190 -0.412527 1.173948 -0.001108 0.030406 -0.068876 0.094073 0.992714
1493986664.870204 -0.411439 1.163185 -0.009412 0.032297 -0.034306 0.084865 0.995278
1493986664.936174 -0.411404 1.163303 -0.019498 0.025689 -0.015348 0.074028 0.996807
1493986665.036173 -0.402189 1.169642 -0.019583 0.023320 0.009380 0.057212 0.998046
1493986665.070180 -0.396647 1.167971 -0.024559 0.025310 0.018203 0.054273 0.998039
1493986665.136197 -0.389824 1.165292 -0.028153 0.032327 0.032956 0.042581 0.998026
1493986665.336175 -0.387342 1.156034 -0.048723 0.038385 0.053214 0.020843 0.997627
1493986665.370172 -0.384795 1.159846 -0.048354 0.038533 0.059153 0.016472 0.997369
1493986665.404169 -0.381275 1.161737 -0.047523 0.040102 0.064856 0.011049 0.997027
1493986665.604181 -0.368983 1.160728 -0.046804 0.045269 0.114725 -0.022131 0.992119
1493986665.638194 -0.361934 1.163135 -0.045928 0.046005 0.124222 -0.026714 0.990827
1493986665.704188 -0.352132 1.159490 -0.065016 0.045325 0.143049 -0.034714 0.988068
1493986665.804169 -0.335801 1.165247 -0.056055 0.039915 0.173663 -0.048226 0.982813
1493986666.004234 -0.309552 1.177370 -0.070532 0.042159 0.220621 -0.069292 0.971981
1493986666.138168 -0.302817 1.190504 -0.072003 0.037067 0.240525 -0.083856 0.966303
1493986666.204170 -0.294581 1.191378 -0.078011 0.031933 0.251802 -0.089952 0.963060
1493986666.338196 -0.294571 1.191107 -0.071949 0.030877 0.283336 -0.108110 0.952407
1493986666.370182 -0.292633 1.196691 -0.071373 0.031592 0.290539 -0.112832 0.949662
1493986666.438196 -0.294583 1.200515 -0.070578 0.029776 0.306501 -0.121946 0.943557
1493986666.670171 -0.281079 1.219193 -0.068713 0.031460 0.354891 -0.149428 0.922352
1493986666.704170 -0.284583 1.214699 -0.075881 0.029836 0.361920 -0.152562 0.919157
1493986666.804174 -0.278539 1.232168 -0.069445 0.030531 0.384933 -0.160240 0.908415
1493986667.004171 -0.276709 1.236624 -0.068534 0.034475 0.419442 -0.176878 0.889716
1493986667.038168 -0.275622 1.229490 -0.072011 0.033521 0.425332 -0.181737 0.885969
1493986667.138178 -0.267203 1.225320 -0.079482 0.035424 0.447735 -0.192994 0.872371
1493986667.338192 -0.248251 1.216936 -0.094058 0.031665 0.495677 -0.218458 0.839987
1493986667.370192 -0.247609 1.215909 -0.098534 0.032605 0.504021 -0.223018 0.833764
1493986667.438172 -0.245858 1.217747 -0.085279 0.037382 0.522292 -0.231411 0.819916
1493986667.570172 -0.239646 1.191261 -0.115777 0.038835 0.545049 -0.245829 0.800613
1493986667.704171 -0.229080 1.192842 -0.130005 0.037277 0.568355 -0.258531 0.780221
1493986667.804171 -0.226504 1.189957 -0.139097 0.039158 0.583547 -0.268589 0.765375
1493986667.904171 -0.213746 1.184410 -0.147348 0.038129 0.600144 -0.276673 0.749550
1493986668.104171 -0.204865 1.184877 -0.171024 0.032483 0.637104 -0.288335 0.714077
1493986668.238170 -0.187445 1.184862 -0.174606 0.032462 0.660486 -0.297197 0.688751
1493986668.270173 -0.188339 1.184409 -0.178730 0.032300 0.666117 -0.299775 0.682188
1493986668.338208 -0.185129 1.178775 -0.186456 0.030991 0.677156 -0.303847 0.669460
1493986668.570172 -0.166221 1.171535 -0.197573 0.027115 0.719562 -0.323786 0.613725
1493986668.604177 -0.168284 1.171435 -0.202316 0.027085 0.724995 -0.327023 0.605562
1493986668.670179 -0.175603 1.162502 -0.208023 0.024522 0.736389 -0.330547 0.589804
1493986668.804182 -0.153442 1.162570 -0.219254 0.023070 0.760359 -0.340494 0.552618
1493986669.038177 -0.144718 1.132989 -0.237218 0.025580 0.796565 -0.355374 0.488405
